,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
1,5,1,0,1,1.0,,0.0,3,7,discount,5355
2,2,0,0,0,,,0.0,0,0,informational,5355
3,7,1,0,0,1.0,,0.0,0,0,informational,5355
4,6,1,0,2,1.0,,0.0,2,10,discount,5355
0,4,0,1,0,,0.0,5.0,5,20,discount,5356
1,0,1,1,42,1.0,1.0,10.0,10,10,bogo,5356
2,8,1,1,25,1.0,1.0,5.0,5,5,bogo,5356
0,9,1,0,0,1.0,,0.0,2,10,discount,5357
1,0,1,0,7,1.0,,0.0,10,10,bogo,5357
2,8,1,0,5,1.0,,0.0,5,5,bogo,5357
3,6,1,1,20,1.0,1.0,2.0,2,10,discount,5357
0,4,1,1,54,1.0,1.0,5.0,5,20,discount,5358
1,5,1,1,59,1.0,0.0,3.0,3,7,discount,5358
2,1,1,1,27,1.0,1.0,10.0,10,10,bogo,5358
3,7,1,0,25,1.0,,0.0,0,0,informational,5358
4,3,0,1,0,,0.0,5.0,5,5,bogo,5358
5,8,1,1,25,1.0,1.0,5.0,5,5,bogo,5358
0,4,1,1,93,1.0,1.0,5.0,5,20,discount,15055
1,5,1,1,162,1.0,1.0,6.0,3,7,discount,15055
2,1,1,1,65,1.0,1.0,10.0,10,10,bogo,15055
3,0,1,0,0,1.0,,0.0,10,10,bogo,15055
0,4,1,0,2,1.0,,0.0,5,20,discount,5360
1,2,1,0,4,1.0,,0.0,0,0,informational,5360
2,3,1,0,3,1.0,,0.0,5,5,bogo,5360
0,4,0,0,0,,,0.0,5,20,discount,15441
1,9,0,0,0,,,0.0,2,10,discount,15441
2,7,1,0,0,1.0,,0.0,0,0,informational,15441
3,8,1,0,3,1.0,,0.0,5,5,bogo,15441
0,4,0,0,0,,,0.0,5,20,discount,15056
1,1,1,1,20,1.0,1.0,10.0,10,10,bogo,15056
2,8,1,1,8,1.0,0.0,5.0,5,5,bogo,15056
0,9,1,0,0,1.0,,0.0,2,10,discount,15448
1,6,1,0,4,1.0,,0.0,2,10,discount,15448
0,4,0,0,0,,,0.0,5,20,discount,5364
1,7,1,0,0,1.0,,0.0,0,0,informational,5364
2,3,1,1,12,1.0,1.0,5.0,5,5,bogo,5364
3,6,1,0,7,1.0,,0.0,2,10,discount,5364
0,5,1,1,19,1.0,1.0,3.0,3,7,discount,5365
1,2,0,0,0,,,0.0,0,0,informational,5365
2,0,1,0,7,1.0,,0.0,10,10,bogo,5365
3,8,1,1,9,1.0,1.0,5.0,5,5,bogo,5365
4,6,1,1,22,1.0,1.0,2.0,2,10,discount,5365
0,9,1,1,39,1.0,1.0,2.0,2,10,discount,5366
1,2,1,0,0,0.0,,0.0,0,0,informational,5366
2,0,1,1,0,1.0,0.0,10.0,10,10,bogo,5366
3,8,1,1,64,1.0,1.0,5.0,5,5,bogo,5366
0,4,0,0,0,,,0.0,5,20,discount,5367
1,5,1,1,33,1.0,0.0,3.0,3,7,discount,5367
2,9,1,1,19,1.0,1.0,2.0,2,10,discount,5367
0,5,1,1,19,1.0,1.0,6.0,3,7,discount,5368
1,2,1,0,6,1.0,,0.0,0,0,informational,5368
2,1,1,0,1,1.0,,0.0,10,10,bogo,5368
3,0,1,0,11,1.0,,0.0,10,10,bogo,5368
0,5,1,1,31,1.0,1.0,3.0,3,7,discount,5369
1,7,1,0,11,1.0,,0.0,0,0,informational,5369
2,3,1,1,57,1.0,1.0,5.0,5,5,bogo,5369
3,8,0,1,0,,0.0,5.0,5,5,bogo,5369
0,4,0,1,0,,0.0,5.0,5,20,discount,5372
1,5,1,1,49,1.0,1.0,3.0,3,7,discount,5372
2,2,1,0,0,1.0,,0.0,0,0,informational,5372
3,7,0,0,0,,,0.0,0,0,informational,5372
0,5,1,0,6,1.0,,0.0,3,7,discount,5373
1,2,1,0,0,1.0,,0.0,0,0,informational,5373
2,1,1,0,0,1.0,,0.0,10,10,bogo,5373
0,5,1,1,67,1.0,0.5,6.0,3,7,discount,5375
1,2,0,0,0,,,0.0,0,0,informational,5375
2,1,1,1,20,1.0,0.0,10.0,10,10,bogo,5375
3,0,1,1,43,1.0,1.0,10.0,10,10,bogo,5375
0,2,1,0,29,1.0,,0.0,0,0,informational,5377
1,1,1,1,21,1.0,1.0,10.0,10,10,bogo,5377
2,7,1,0,0,1.0,,0.0,0,0,informational,5377
3,0,1,1,33,1.0,1.0,10.0,10,10,bogo,5377
0,4,0,0,0,,,0.0,5,20,discount,3523
1,5,1,0,10,1.0,,0.0,3,7,discount,3523
2,0,1,0,0,1.0,,0.0,10,10,bogo,3523
0,4,1,0,3,1.0,,0.0,5,20,discount,5379
1,7,1,0,0,0.5,,0.0,0,0,informational,5379
2,0,1,0,0,1.0,,0.0,10,10,bogo,5379
0,5,1,1,8,1.0,1.0,3.0,3,7,discount,5380
1,9,0,0,0,,,0.0,2,10,discount,5380
2,0,1,0,8,1.0,,0.0,10,10,bogo,5380
3,6,1,0,3,1.0,,0.0,2,10,discount,5380
0,5,1,1,16,1.0,0.0,3.0,3,7,discount,5381
1,7,1,0,10,1.0,,0.0,0,0,informational,5381
2,3,1,1,27,1.0,1.0,10.0,5,5,bogo,5381
0,4,1,0,0,1.0,,0.0,5,20,discount,5382
1,5,1,0,0,1.0,,0.0,3,7,discount,5382
2,2,1,0,0,1.0,,0.0,0,0,informational,5382
3,1,1,0,0,1.0,,0.0,10,10,bogo,5382
4,8,1,0,0,1.0,,0.0,5,5,bogo,5382
0,2,1,0,4,1.0,,0.0,0,0,informational,5383
1,7,1,0,2,1.0,,0.0,0,0,informational,5383
2,0,1,0,12,1.0,,0.0,10,10,bogo,5383
3,6,1,1,36,1.0,1.0,4.0,2,10,discount,5383
0,4,1,1,21,1.0,1.0,5.0,5,20,discount,5385
1,5,1,1,0,1.0,0.0,3.0,3,7,discount,5385
2,2,1,0,0,1.0,,0.0,0,0,informational,5385
3,1,1,1,0,1.0,0.0,10.0,10,10,bogo,5385
4,0,1,1,0,1.0,0.0,10.0,10,10,bogo,5385
0,4,0,0,0,,,0.0,5,20,discount,5386
1,5,1,1,19,1.0,0.0,3.0,3,7,discount,5386
2,7,0,0,0,,,0.0,0,0,informational,5386
3,0,1,1,124,1.0,1.0,20.0,10,10,bogo,5386
0,5,1,1,20,1.0,0.0,3.0,3,7,discount,5387
1,9,0,1,0,,0.0,2.0,2,10,discount,5387
2,2,1,0,33,1.0,,0.0,0,0,informational,5387
3,7,1,0,6,1.0,,0.0,0,0,informational,5387
4,6,1,1,41,1.0,1.0,2.0,2,10,discount,5387
0,9,0,0,0,,,0.0,2,10,discount,5388
1,1,1,1,58,1.0,1.0,20.0,10,10,bogo,5388
2,7,1,0,8,1.0,,0.0,0,0,informational,5388
3,3,1,1,30,1.0,1.0,5.0,5,5,bogo,5388
0,5,1,0,0,1.0,,0.0,3,7,discount,6773
1,9,0,0,0,,,0.0,2,10,discount,6773
2,0,1,0,7,1.0,,0.0,10,10,bogo,6773
3,6,1,0,1,1.0,,0.0,2,10,discount,6773
0,5,1,1,62,1.0,1.0,3.0,3,7,discount,5390
1,2,0,0,0,,,0.0,0,0,informational,5390
2,3,1,1,30,1.0,1.0,5.0,5,5,bogo,5390
0,4,1,1,105,1.0,1.0,5.0,5,20,discount,5392
1,2,1,0,44,1.0,,0.0,0,0,informational,5392
2,3,1,1,108,1.0,0.5,10.0,5,5,bogo,5392
3,6,1,1,116,1.0,1.0,2.0,2,10,discount,5392
0,2,0,0,0,,,0.0,0,0,informational,5393
1,0,1,0,13,1.0,,0.0,10,10,bogo,5393
2,6,1,1,29,1.0,0.6666666666666666,6.0,2,10,discount,5393
0,9,1,1,152,1.0,0.6666666666666666,6.0,2,10,discount,5395
1,1,1,1,52,1.0,1.0,10.0,10,10,bogo,5395
2,3,1,1,72,1.0,1.0,5.0,5,5,bogo,5395
0,9,0,0,0,,,0.0,2,10,discount,591
1,3,1,0,3,1.0,,0.0,5,5,bogo,591
2,0,1,0,3,1.0,,0.0,10,10,bogo,591
3,8,1,0,0,1.0,,0.0,5,5,bogo,591
0,7,1,0,54,1.0,,0.0,0,0,informational,5398
1,0,1,1,167,1.0,0.5,20.0,10,10,bogo,5398
2,8,1,1,48,1.0,1.0,5.0,5,5,bogo,5398
0,9,0,1,0,,0.0,4.0,2,10,discount,5399
1,2,0,0,0,,,0.0,0,0,informational,5399
2,3,1,1,50,1.0,1.0,5.0,5,5,bogo,5399
3,6,1,1,328,1.0,1.0,2.0,2,10,discount,5399
0,4,1,1,57,1.0,1.0,5.0,5,20,discount,5401
1,2,1,0,12,1.0,,0.0,0,0,informational,5401
2,1,1,0,33,1.0,,0.0,10,10,bogo,5401
3,7,1,0,12,1.0,,0.0,0,0,informational,5401
0,4,0,0,0,,,0.0,5,20,discount,5402
1,9,0,0,0,,,0.0,2,10,discount,5402
2,1,1,0,4,1.0,,0.0,10,10,bogo,5402
3,7,1,0,0,1.0,,0.0,0,0,informational,5402
4,8,1,1,9,1.0,1.0,5.0,5,5,bogo,5402
5,6,0,0,0,,,0.0,2,10,discount,5402
0,4,0,1,0,,0.0,5.0,5,20,discount,5404
1,2,0,0,0,,,0.0,0,0,informational,5404
2,1,1,1,35,1.0,1.0,10.0,10,10,bogo,5404
3,3,1,1,23,1.0,0.0,5.0,5,5,bogo,5404
0,9,0,1,0,,0.0,2.0,2,10,discount,5405
1,2,0,0,0,,,0.0,0,0,informational,5405
2,7,1,0,47,1.0,,0.0,0,0,informational,5405
3,3,0,1,0,,0.0,5.0,5,5,bogo,5405
4,6,1,1,7,1.0,0.0,2.0,2,10,discount,5405
0,9,0,0,0,,,0.0,2,10,discount,5406
1,1,1,0,6,1.0,,0.0,10,10,bogo,5406
2,7,1,0,5,1.0,,0.0,0,0,informational,5406
3,3,0,0,0,,,0.0,5,5,bogo,5406
0,4,0,0,0,,,0.0,5,20,discount,5407
1,9,0,1,0,,0.0,2.0,2,10,discount,5407
2,1,1,1,30,1.0,1.0,10.0,10,10,bogo,5407
3,7,1,0,24,1.0,,0.0,0,0,informational,5407
4,3,0,0,0,,,0.0,5,5,bogo,5407
0,3,1,1,62,1.0,1.0,5.0,5,5,bogo,5410
1,8,0,1,0,,0.0,5.0,5,5,bogo,5410
2,6,1,1,40,1.0,1.0,2.0,2,10,discount,5410
0,5,1,0,0,1.0,,0.0,3,7,discount,5411
1,2,0,0,0,,,0.0,0,0,informational,5411
2,7,1,0,0,1.0,,0.0,0,0,informational,5411
3,3,1,1,85,1.0,1.0,5.0,5,5,bogo,5411
4,0,1,1,12,1.0,0.0,10.0,10,10,bogo,5411
5,8,1,1,19,1.0,1.0,5.0,5,5,bogo,5411
0,5,1,1,51,1.0,1.0,3.0,3,7,discount,5412
1,9,1,1,0,1.0,0.0,2.0,2,10,discount,5412
2,2,0,0,0,,,0.0,0,0,informational,5412
3,3,1,1,23,1.0,1.0,5.0,5,5,bogo,5412
0,4,0,0,0,,,0.0,5,20,discount,5413
1,5,0,1,0,,0.0,3.0,3,7,discount,5413
2,3,0,0,0,,,0.0,5,5,bogo,5413
3,0,1,0,7,1.0,,0.0,10,10,bogo,5413
4,6,1,0,1,1.0,,0.0,2,10,discount,5413
0,4,0,0,0,,,0.0,5,20,discount,5414
1,5,1,1,51,1.0,0.0,3.0,3,7,discount,5414
2,2,0,0,0,,,0.0,0,0,informational,5414
3,8,1,1,0,0.0,0.0,5.0,5,5,bogo,5414
0,9,0,1,0,,0.0,2.0,2,10,discount,5415
1,1,1,1,128,1.0,1.0,20.0,10,10,bogo,5415
2,7,1,0,9,1.0,,0.0,0,0,informational,5415
3,3,0,1,0,,0.0,5.0,5,5,bogo,5415
0,4,0,1,0,,0.0,10.0,5,20,discount,5416
1,2,0,0,0,,,0.0,0,0,informational,5416
2,1,1,1,67,1.0,0.0,10.0,10,10,bogo,5416
3,8,1,1,24,1.0,0.0,5.0,5,5,bogo,5416
0,4,0,0,0,,,0.0,5,20,discount,5417
1,5,1,0,3,1.0,,0.0,3,7,discount,5417
2,0,1,0,6,1.0,,0.0,10,10,bogo,5417
3,6,1,0,5,1.0,,0.0,2,10,discount,5417
0,5,1,1,20,1.0,1.0,3.0,3,7,discount,5418
1,2,0,0,0,,,0.0,0,0,informational,5418
2,3,0,0,0,,,0.0,5,5,bogo,5418
3,8,1,1,20,1.0,1.0,5.0,5,5,bogo,5418
0,5,1,1,12,1.0,1.0,3.0,3,7,discount,5420
1,3,1,0,2,1.0,,0.0,5,5,bogo,5420
2,0,1,0,7,1.0,,0.0,10,10,bogo,5420
3,6,1,1,15,1.0,1.0,2.0,2,10,discount,5420
0,9,0,0,0,,,0.0,2,10,discount,5421
1,1,1,0,0,1.0,,0.0,10,10,bogo,5421
2,3,0,0,0,,,0.0,5,5,bogo,5421
3,0,1,0,0,1.0,,0.0,10,10,bogo,5421
0,4,0,0,0,,,0.0,5,20,discount,5423
1,9,1,0,0,1.0,,0.0,2,10,discount,5423
2,1,0,0,0,,,0.0,10,10,bogo,5423
3,0,1,0,6,1.0,,0.0,10,10,bogo,5423
4,6,1,0,2,1.0,,0.0,2,10,discount,5423
0,9,1,0,0,1.0,,0.0,2,10,discount,8989
1,3,0,0,0,,,0.0,5,5,bogo,8989
2,0,1,0,0,1.0,,0.0,10,10,bogo,8989
3,6,1,0,0,1.0,,0.0,2,10,discount,8989
0,9,1,1,103,1.0,1.0,6.0,2,10,discount,14525
1,8,1,1,0,1.0,0.0,10.0,5,5,bogo,14525
0,4,0,1,0,,0.0,5.0,5,20,discount,7485
1,5,1,1,116,1.0,0.0,3.0,3,7,discount,7485
2,9,0,1,0,,0.0,2.0,2,10,discount,7485
3,2,0,0,0,,,0.0,0,0,informational,7485
4,8,0,1,0,,0.0,5.0,5,5,bogo,7485
5,6,1,1,58,1.0,1.0,2.0,2,10,discount,7485
0,5,1,0,0,1.0,,0.0,3,7,discount,15896
1,9,1,1,0,1.0,0.0,2.0,2,10,discount,15896
2,3,1,1,7,1.0,1.0,5.0,5,5,bogo,15896
3,8,1,0,0,1.0,,0.0,5,5,bogo,15896
0,4,1,1,94,1.0,1.0,5.0,5,20,discount,5427
1,1,1,0,8,1.0,,0.0,10,10,bogo,5427
2,7,1,0,0,0.0,,0.0,0,0,informational,5427
3,8,1,1,40,1.0,1.0,5.0,5,5,bogo,5427
0,4,0,1,0,,0.0,5.0,5,20,discount,5428
1,2,1,0,67,1.0,,0.0,0,0,informational,5428
2,0,1,1,40,1.0,1.0,10.0,10,10,bogo,5428
0,3,1,0,3,1.0,,0.0,5,5,bogo,5429
1,0,1,0,0,1.0,,0.0,10,10,bogo,5429
2,6,1,0,2,1.0,,0.0,2,10,discount,5429
0,4,0,0,0,,,0.0,5,20,discount,5430
1,5,1,1,28,1.0,0.0,3.0,3,7,discount,5430
2,9,0,1,0,,0.0,2.0,2,10,discount,5430
3,0,1,1,38,1.0,1.0,10.0,10,10,bogo,5430
0,9,1,1,30,1.0,1.0,2.0,2,10,discount,14109
1,2,0,0,0,,,0.0,0,0,informational,14109
2,1,1,0,23,1.0,,0.0,10,10,bogo,14109
0,4,0,0,0,,,0.0,5,20,discount,5432
1,2,0,0,0,,,0.0,0,0,informational,5432
2,6,1,1,30,1.0,1.0,4.0,2,10,discount,5432
0,4,0,1,0,,0.0,5.0,5,20,discount,5433
1,5,1,1,25,1.0,0.5,6.0,3,7,discount,5433
2,1,1,1,10,1.0,1.0,10.0,10,10,bogo,5433
0,4,0,0,0,,,0.0,5,20,discount,13572
1,3,0,0,0,,,0.0,5,5,bogo,13572
2,8,1,0,0,1.0,,0.0,5,5,bogo,13572
3,6,1,1,19,1.0,1.0,2.0,2,10,discount,13572
0,4,0,1,0,,0.0,10.0,5,20,discount,5436
1,5,1,1,44,1.0,1.0,6.0,3,7,discount,5436
2,9,0,1,0,,0.0,2.0,2,10,discount,5436
3,7,1,0,4,1.0,,0.0,0,0,informational,5436
0,4,1,1,107,1.0,1.0,10.0,5,20,discount,5438
1,9,1,1,35,1.0,1.0,2.0,2,10,discount,5438
2,3,0,1,0,,0.0,5.0,5,5,bogo,5438
3,0,1,1,26,1.0,0.0,10.0,10,10,bogo,5438
4,8,1,1,40,1.0,1.0,5.0,5,5,bogo,5438
0,7,1,0,3,1.0,,0.0,0,0,informational,5109
1,8,1,1,12,1.0,0.0,5.0,5,5,bogo,5109
2,6,1,1,17,1.0,1.0,2.0,2,10,discount,5109
0,1,1,0,0,1.0,,0.0,10,10,bogo,5442
1,8,1,1,96,1.0,1.0,10.0,5,5,bogo,5442
0,4,1,1,34,1.0,1.0,5.0,5,20,discount,5444
1,8,1,1,42,1.0,1.0,10.0,5,5,bogo,5444
0,4,1,1,205,1.0,1.0,10.0,5,20,discount,5445
1,5,1,1,175,1.0,1.0,3.0,3,7,discount,5445
2,3,1,1,83,1.0,1.0,5.0,5,5,bogo,5445
0,5,1,1,76,1.0,1.0,3.0,3,7,discount,16073
1,1,1,1,29,1.0,0.0,10.0,10,10,bogo,16073
2,3,1,1,17,1.0,1.0,5.0,5,5,bogo,16073
3,0,1,1,62,1.0,0.5,20.0,10,10,bogo,16073
4,6,1,1,82,1.0,1.0,2.0,2,10,discount,16073
0,9,1,1,357,1.0,1.0,2.0,2,10,discount,5447
1,3,1,1,37,1.0,0.0,5.0,5,5,bogo,5447
2,0,1,1,134,1.0,1.0,10.0,10,10,bogo,5447
0,4,1,0,0,1.0,,0.0,5,20,discount,5448
1,2,0,0,0,,,0.0,0,0,informational,5448
2,7,1,0,0,1.0,,0.0,0,0,informational,5448
3,6,1,1,18,1.0,1.0,2.0,2,10,discount,5448
0,2,1,0,0,1.0,,0.0,0,0,informational,5449
1,1,1,1,23,1.0,0.0,10.0,10,10,bogo,5449
2,7,1,0,29,1.0,,0.0,0,0,informational,5449
3,0,1,1,44,1.0,1.0,10.0,10,10,bogo,5449
0,2,1,0,0,1.0,,0.0,0,0,informational,5450
1,7,1,0,0,1.0,,0.0,0,0,informational,5450
2,3,1,1,0,0.0,0.0,5.0,5,5,bogo,5450
3,6,1,1,128,1.0,1.0,2.0,2,10,discount,5450
0,4,0,0,0,,,0.0,5,20,discount,5451
1,7,1,0,0,1.0,,0.0,0,0,informational,5451
2,0,1,1,28,1.0,1.0,10.0,10,10,bogo,5451
3,8,0,1,0,,0.0,5.0,5,5,bogo,5451
0,4,0,1,0,,0.0,5.0,5,20,discount,5452
1,5,1,1,174,1.0,1.0,3.0,3,7,discount,5452
2,1,1,1,59,1.0,0.0,10.0,10,10,bogo,5452
3,8,1,1,147,1.0,1.0,5.0,5,5,bogo,5452
4,6,1,1,67,1.0,0.0,2.0,2,10,discount,5452
0,5,1,1,12,1.0,0.0,3.0,3,7,discount,2036
1,8,1,1,52,1.0,1.0,10.0,5,5,bogo,2036
0,1,1,1,26,1.0,1.0,10.0,10,10,bogo,5455
1,0,1,0,0,1.0,,0.0,10,10,bogo,5455
2,8,1,1,25,1.0,1.0,5.0,5,5,bogo,5455
0,5,1,1,19,1.0,0.0,3.0,3,7,discount,5457
1,2,0,0,0,,,0.0,0,0,informational,5457
2,1,1,1,36,1.0,1.0,10.0,10,10,bogo,5457
3,7,1,0,55,0.6666666666666666,,0.0,0,0,informational,5457
4,3,1,1,39,1.0,1.0,5.0,5,5,bogo,5457
0,4,1,1,71,1.0,0.0,5.0,5,20,discount,5459
1,2,0,0,0,,,0.0,0,0,informational,5459
2,6,1,1,98,1.0,1.0,2.0,2,10,discount,5459
0,4,0,1,0,,0.0,10.0,5,20,discount,5460
1,1,1,0,0,1.0,,0.0,10,10,bogo,5460
2,7,1,0,0,0.0,,0.0,0,0,informational,5460
3,0,1,1,30,1.0,1.0,10.0,10,10,bogo,5460
0,4,1,0,0,1.0,,0.0,5,20,discount,5461
1,1,1,1,24,1.0,1.0,10.0,10,10,bogo,5461
2,7,0,0,0,,,0.0,0,0,informational,5461
3,6,1,1,24,1.0,1.0,2.0,2,10,discount,5461
0,4,1,0,8,1.0,,0.0,5,20,discount,5462
1,7,1,0,20,0.75,,0.0,0,0,informational,5462
0,3,0,1,0,,0.0,5.0,5,5,bogo,5463
1,0,1,0,0,1.0,,0.0,10,10,bogo,5463
2,6,1,1,32,1.0,1.0,2.0,2,10,discount,5463
0,5,1,1,37,1.0,1.0,3.0,3,7,discount,5465
1,0,1,0,29,1.0,,0.0,10,10,bogo,5465
0,2,0,0,0,,,0.0,0,0,informational,5467
1,1,1,1,0,1.0,0.0,10.0,10,10,bogo,5467
2,7,1,0,0,1.0,,0.0,0,0,informational,5467
3,3,0,1,0,,0.0,5.0,5,5,bogo,5467
0,5,1,0,0,1.0,,0.0,3,7,discount,16164
1,1,1,1,30,1.0,1.0,20.0,10,10,bogo,16164
2,3,1,1,22,1.0,0.0,5.0,5,5,bogo,16164
3,0,1,0,0,1.0,,0.0,10,10,bogo,16164
4,6,1,1,19,1.0,1.0,2.0,2,10,discount,16164
0,9,1,1,81,1.0,1.0,2.0,2,10,discount,6539
1,3,1,1,60,1.0,0.0,5.0,5,5,bogo,6539
2,6,1,1,197,1.0,1.0,2.0,2,10,discount,6539
0,5,1,1,54,1.0,1.0,6.0,3,7,discount,5471
1,7,1,0,27,1.0,,0.0,0,0,informational,5471
2,0,1,0,0,1.0,,0.0,10,10,bogo,5471
3,8,1,1,19,1.0,1.0,5.0,5,5,bogo,5471
0,4,1,1,42,1.0,1.0,5.0,5,20,discount,5472
1,5,1,0,0,1.0,,0.0,3,7,discount,5472
2,2,1,0,0,1.0,,0.0,0,0,informational,5472
3,7,1,0,0,0.0,,0.0,0,0,informational,5472
4,6,1,1,58,1.0,0.0,2.0,2,10,discount,5472
0,4,0,0,0,,,0.0,5,20,discount,5473
1,9,0,0,0,,,0.0,2,10,discount,5473
2,3,1,1,11,1.0,1.0,5.0,5,5,bogo,5473
3,0,1,1,11,1.0,1.0,10.0,10,10,bogo,5473
4,8,1,1,0,1.0,0.0,5.0,5,5,bogo,5473
5,6,1,0,5,1.0,,0.0,2,10,discount,5473
0,5,1,1,23,1.0,1.0,3.0,3,7,discount,5474
1,2,0,0,0,,,0.0,0,0,informational,5474
2,7,1,0,0,1.0,,0.0,0,0,informational,5474
3,3,1,1,7,1.0,0.0,5.0,5,5,bogo,5474
4,0,1,0,8,1.0,,0.0,10,10,bogo,5474
0,2,1,0,32,1.0,,0.0,0,0,informational,9604
0,5,1,1,53,1.0,1.0,3.0,3,7,discount,5479
1,9,0,1,0,,0.0,2.0,2,10,discount,5479
2,2,1,0,9,1.0,,0.0,0,0,informational,5479
3,1,1,1,11,1.0,1.0,10.0,10,10,bogo,5479
4,7,1,0,20,1.0,,0.0,0,0,informational,5479
0,9,0,0,0,,,0.0,2,10,discount,5481
1,2,0,0,0,,,0.0,0,0,informational,5481
2,1,1,0,0,1.0,,0.0,10,10,bogo,5481
0,4,0,0,0,,,0.0,5,20,discount,5483
1,5,1,0,0,1.0,,0.0,3,7,discount,5483
2,8,1,0,4,1.0,,0.0,5,5,bogo,5483
0,1,1,1,34,1.0,0.0,10.0,10,10,bogo,5485
1,7,1,0,0,1.0,,0.0,0,0,informational,5485
2,8,1,1,20,1.0,1.0,5.0,5,5,bogo,5485
0,5,1,1,72,1.0,0.0,3.0,3,7,discount,5486
1,9,0,1,0,,0.0,2.0,2,10,discount,5486
2,2,0,0,0,,,0.0,0,0,informational,5486
3,0,1,1,25,1.0,1.0,10.0,10,10,bogo,5486
4,8,1,1,63,1.0,0.0,5.0,5,5,bogo,5486
0,9,1,1,129,1.0,0.0,6.0,2,10,discount,5491
1,7,1,0,0,1.0,,0.0,0,0,informational,5491
2,3,1,1,56,1.0,1.0,5.0,5,5,bogo,5491
3,6,1,1,187,1.0,0.3333333333333333,6.0,2,10,discount,5491
0,9,0,1,0,,0.0,2.0,2,10,discount,5493
1,7,1,0,77,1.0,,0.0,0,0,informational,5493
2,3,0,1,0,,0.0,5.0,5,5,bogo,5493
0,5,1,1,32,1.0,1.0,3.0,3,7,discount,4118
1,2,1,0,0,1.0,,0.0,0,0,informational,4118
2,1,1,1,23,1.0,1.0,10.0,10,10,bogo,4118
3,8,1,0,0,1.0,,0.0,5,5,bogo,4118
4,6,1,1,20,1.0,1.0,2.0,2,10,discount,4118
0,9,1,1,39,1.0,1.0,2.0,2,10,discount,5495
1,3,1,1,9,1.0,0.0,5.0,5,5,bogo,5495
2,8,1,1,45,1.0,1.0,10.0,5,5,bogo,5495
0,4,1,1,21,1.0,1.0,5.0,5,20,discount,5496
1,2,1,0,0,1.0,,0.0,0,0,informational,5496
2,1,1,1,5,1.0,0.0,10.0,10,10,bogo,5496
3,8,1,1,14,1.0,1.0,5.0,5,5,bogo,5496
0,2,1,0,0,1.0,,0.0,0,0,informational,5498
1,1,1,1,70,1.0,0.5,20.0,10,10,bogo,5498
2,8,1,1,13,1.0,1.0,5.0,5,5,bogo,5498
3,6,1,1,66,1.0,0.0,2.0,2,10,discount,5498
0,4,0,0,0,,,0.0,5,20,discount,5500
1,1,1,0,7,1.0,,0.0,10,10,bogo,5500
2,7,1,0,0,1.0,,0.0,0,0,informational,5500
3,6,1,1,11,1.0,1.0,2.0,2,10,discount,5500
0,1,1,1,21,1.0,0.0,10.0,10,10,bogo,5501
1,7,1,0,0,0.0,,0.0,0,0,informational,5501
2,3,1,1,36,1.0,1.0,5.0,5,5,bogo,5501
3,6,1,1,80,1.0,1.0,2.0,2,10,discount,5501
0,4,0,1,0,,0.0,5.0,5,20,discount,5502
1,2,0,0,0,,,0.0,0,0,informational,5502
2,3,0,1,0,,0.0,5.0,5,5,bogo,5502
3,8,1,1,18,1.0,0.0,5.0,5,5,bogo,5502
0,4,1,1,57,1.0,1.0,5.0,5,20,discount,5503
1,5,1,1,103,1.0,1.0,6.0,3,7,discount,5503
2,3,1,1,97,1.0,1.0,5.0,5,5,bogo,5503
0,5,1,1,14,1.0,1.0,3.0,3,7,discount,5505
1,9,0,0,0,,,0.0,2,10,discount,5505
2,1,1,0,4,1.0,,0.0,10,10,bogo,5505
3,3,1,1,7,1.0,1.0,5.0,5,5,bogo,5505
4,0,1,0,4,1.0,,0.0,10,10,bogo,5505
0,4,1,1,79,1.0,1.0,5.0,5,20,discount,3711
1,5,1,1,100,1.0,1.0,3.0,3,7,discount,3711
2,2,1,0,15,1.0,,0.0,0,0,informational,3711
3,1,1,1,28,1.0,1.0,10.0,10,10,bogo,3711
4,0,1,1,20,1.0,0.0,10.0,10,10,bogo,3711
0,1,1,0,9,1.0,,0.0,10,10,bogo,5507
1,6,0,0,0,,,0.0,2,10,discount,5507
0,1,1,0,2,1.0,,0.0,10,10,bogo,5509
1,3,1,0,0,1.0,,0.0,5,5,bogo,5509
0,5,1,1,157,1.0,0.5,6.0,3,7,discount,5510
1,1,1,1,80,1.0,1.0,10.0,10,10,bogo,5510
2,3,1,1,0,1.0,0.0,5.0,5,5,bogo,5510
3,0,1,1,99,1.0,1.0,10.0,10,10,bogo,5510
0,9,1,1,27,1.0,1.0,2.0,2,10,discount,5513
1,0,1,1,121,1.0,0.0,10.0,10,10,bogo,5513
2,8,1,1,24,1.0,0.0,10.0,5,5,bogo,5513
3,6,1,1,95,1.0,1.0,4.0,2,10,discount,5513
0,9,1,1,22,1.0,1.0,2.0,2,10,discount,5515
1,1,1,1,22,1.0,1.0,10.0,10,10,bogo,5515
2,3,1,1,70,1.0,0.0,5.0,5,5,bogo,5515
0,4,0,0,0,,,0.0,5,20,discount,5517
1,9,1,1,2,1.0,0.0,2.0,2,10,discount,5517
2,2,0,0,0,,,0.0,0,0,informational,5517
3,3,1,0,3,1.0,,0.0,5,5,bogo,5517
0,5,1,0,2,1.0,,0.0,3,7,discount,927
1,2,1,0,3,1.0,,0.0,0,0,informational,927
