,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
1657,6,1,1,111,1.0,1.0,2.0,2,10,discount,579
1658,9,1,1,14,1.0,1.0,2.0,2,10,discount,580
1659,2,1,0,36,1.0,,0.0,0,0,informational,580
1660,3,1,0,0,1.0,,0.0,5,5,bogo,580
1661,5,1,0,0,0.0,,0.0,3,7,discount,3399
1662,1,1,0,21,1.0,,0.0,10,10,bogo,3399
1663,0,1,0,22,1.0,,0.0,10,10,bogo,3399
1664,2,0,0,0,,,0.0,0,0,informational,586
1665,3,1,1,23,1.0,1.0,5.0,5,5,bogo,586
1666,8,1,1,27,1.0,1.0,5.0,5,5,bogo,586
1667,9,1,1,65,1.0,1.0,2.0,2,10,discount,588
1668,2,1,0,30,1.0,,0.0,0,0,informational,588
1669,7,1,0,83,1.0,,0.0,0,0,informational,588
1670,0,1,1,53,1.0,0.0,10.0,10,10,bogo,588
1671,6,1,1,90,1.0,1.0,2.0,2,10,discount,588
1672,5,1,1,36,1.0,1.0,3.0,3,7,discount,589
1673,0,1,1,79,1.0,1.0,10.0,10,10,bogo,589
1674,8,1,1,33,1.0,1.0,5.0,5,5,bogo,589
1675,6,1,1,57,1.0,1.0,2.0,2,10,discount,589
1676,2,0,0,0,,,0.0,0,0,informational,590
1677,7,1,0,35,1.0,,0.0,0,0,informational,590
1678,3,1,1,0,1.0,0.0,5.0,5,5,bogo,590
1679,8,0,1,0,,0.0,5.0,5,5,bogo,590
1680,6,1,1,91,1.0,1.0,2.0,2,10,discount,590
1681,9,0,0,0,,,0.0,2,10,discount,11393
1682,1,1,0,2,1.0,,0.0,10,10,bogo,11393
1683,7,1,0,2,1.0,,0.0,0,0,informational,11393
1684,9,0,1,0,,0.0,2.0,2,10,discount,4269
1685,1,1,0,2,1.0,,0.0,10,10,bogo,4269
1686,3,0,0,0,,,0.0,5,5,bogo,4269
1687,0,1,0,20,1.0,,0.0,10,10,bogo,4269
1688,6,1,1,32,1.0,1.0,4.0,2,10,discount,4269
1689,4,1,0,10,1.0,,0.0,5,20,discount,15429
1690,5,1,1,7,1.0,1.0,3.0,3,7,discount,15429
1691,9,0,0,0,,,0.0,2,10,discount,15429
1692,2,0,0,0,,,0.0,0,0,informational,15429
1693,7,1,0,0,0.0,,0.0,0,0,informational,15429
1694,6,1,0,6,1.0,,0.0,2,10,discount,15429
1695,5,1,1,103,1.0,1.0,6.0,3,7,discount,597
1696,7,1,0,32,1.0,,0.0,0,0,informational,597
1697,6,1,1,102,1.0,0.0,2.0,2,10,discount,597
1698,4,1,1,48,1.0,1.0,5.0,5,20,discount,598
1699,9,1,1,91,1.0,1.0,2.0,2,10,discount,598
1700,2,1,0,35,1.0,,0.0,0,0,informational,598
1701,1,1,1,63,1.0,1.0,10.0,10,10,bogo,598
1702,7,1,0,0,0.0,,0.0,0,0,informational,598
1703,5,1,1,8,1.0,0.0,3.0,3,7,discount,599
1704,9,0,1,0,,0.0,2.0,2,10,discount,599
1705,0,1,0,12,1.0,,0.0,10,10,bogo,599
1706,4,1,1,93,1.0,1.0,5.0,5,20,discount,603
1707,5,1,1,22,1.0,0.0,3.0,3,7,discount,603
1708,3,1,1,10,1.0,0.0,5.0,5,5,bogo,603
1709,6,1,1,468,1.0,0.3333333333333333,6.0,2,10,discount,603
1710,2,0,0,0,,,0.0,0,0,informational,604
1711,7,1,0,0,0.0,,0.0,0,0,informational,604
1712,3,1,0,9,1.0,,0.0,5,5,bogo,604
1713,4,0,0,0,,,0.0,5,20,discount,605
1714,5,1,1,8,1.0,1.0,3.0,3,7,discount,605
1715,1,1,0,11,1.0,,0.0,10,10,bogo,605
1716,6,1,1,10,1.0,1.0,2.0,2,10,discount,605
1717,5,1,0,0,1.0,,0.0,3,7,discount,606
1718,9,1,0,0,1.0,,0.0,2,10,discount,606
1719,6,1,0,0,1.0,,0.0,2,10,discount,606
1720,4,0,0,0,,,0.0,5,20,discount,607
1721,2,0,0,0,,,0.0,0,0,informational,607
1722,1,1,1,68,1.0,1.0,10.0,10,10,bogo,607
1723,7,1,0,0,1.0,,0.0,0,0,informational,607
1724,9,1,0,12,1.0,,0.0,2,10,discount,608
1725,8,1,0,2,1.0,,0.0,5,5,bogo,608
1726,5,1,1,9,1.0,1.0,3.0,3,7,discount,609
1727,7,1,0,5,1.0,,0.0,0,0,informational,609
1728,0,1,0,0,1.0,,0.0,10,10,bogo,609
1729,6,0,0,0,,,0.0,2,10,discount,609
1730,2,0,0,0,,,0.0,0,0,informational,610
1731,3,0,1,0,,0.0,10.0,5,5,bogo,610
1732,0,1,1,92,1.0,0.5,20.0,10,10,bogo,610
1733,5,1,1,85,1.0,1.0,3.0,3,7,discount,611
1734,2,1,0,66,1.0,,0.0,0,0,informational,611
1735,7,1,0,0,1.0,,0.0,0,0,informational,611
1736,3,1,1,78,1.0,1.0,10.0,5,5,bogo,611
1737,8,1,1,88,1.0,0.0,5.0,5,5,bogo,611
1738,4,1,0,0,1.0,,0.0,5,20,discount,612
1739,9,1,0,0,1.0,,0.0,2,10,discount,612
1740,7,1,0,0,1.0,,0.0,0,0,informational,612
1741,6,1,1,26,1.0,1.0,4.0,2,10,discount,612
1742,2,1,0,7,1.0,,0.0,0,0,informational,614
1743,7,1,0,3,1.0,,0.0,0,0,informational,614
1744,8,1,0,4,1.0,,0.0,5,5,bogo,614
1745,3,1,0,0,1.0,,0.0,5,5,bogo,6678
1746,0,0,1,0,,0.0,10.0,10,10,bogo,6678
1747,8,1,1,20,1.0,1.0,5.0,5,5,bogo,6678
1748,5,1,1,15,1.0,1.0,3.0,3,7,discount,618
1749,9,0,1,0,,0.0,2.0,2,10,discount,618
1750,7,1,0,10,1.0,,0.0,0,0,informational,618
1751,3,1,1,36,1.0,1.0,5.0,5,5,bogo,618
1752,9,0,0,0,,,0.0,2,10,discount,619
1753,2,0,0,0,,,0.0,0,0,informational,619
1754,3,1,0,5,1.0,,0.0,5,5,bogo,619
1755,0,1,0,3,1.0,,0.0,10,10,bogo,619
1756,6,1,1,9,1.0,1.0,2.0,2,10,discount,619
1757,4,1,1,46,1.0,1.0,5.0,5,20,discount,620
1758,5,0,0,0,,,0.0,3,7,discount,620
1759,8,1,1,0,1.0,0.0,5.0,5,5,bogo,620
1760,9,0,1,0,,0.0,2.0,2,10,discount,10246
1761,2,0,0,0,,,0.0,0,0,informational,10246
1762,3,1,1,0,1.0,0.0,5.0,5,5,bogo,10246
1763,4,1,1,42,1.0,1.0,5.0,5,20,discount,624
1764,5,1,1,28,1.0,1.0,3.0,3,7,discount,624
1765,6,1,1,25,1.0,0.0,2.0,2,10,discount,624
1766,1,1,0,0,1.0,,0.0,10,10,bogo,625
1767,7,1,0,0,1.0,,0.0,0,0,informational,625
1768,0,1,1,41,1.0,1.0,10.0,10,10,bogo,625
1769,8,1,1,16,1.0,1.0,5.0,5,5,bogo,625
1770,6,1,1,64,1.0,1.0,2.0,2,10,discount,625
1771,5,1,1,86,1.0,0.5,6.0,3,7,discount,626
1772,1,1,1,0,1.0,0.0,10.0,10,10,bogo,626
1773,7,1,0,31,1.0,,0.0,0,0,informational,626
1774,8,1,1,25,1.0,0.0,5.0,5,5,bogo,626
1775,5,1,0,0,1.0,,0.0,3,7,discount,627
1776,2,1,0,0,1.0,,0.0,0,0,informational,627
1777,7,1,0,0,0.0,,0.0,0,0,informational,627
1778,0,1,0,0,1.0,,0.0,10,10,bogo,627
1779,9,1,1,59,1.0,1.0,2.0,2,10,discount,628
1780,2,1,0,0,1.0,,0.0,0,0,informational,628
1781,0,1,1,36,1.0,1.0,10.0,10,10,bogo,628
1782,6,1,1,88,1.0,1.0,2.0,2,10,discount,628
1783,5,1,0,4,1.0,,0.0,3,7,discount,629
1784,9,1,0,0,1.0,,0.0,2,10,discount,629
1785,7,1,0,0,1.0,,0.0,0,0,informational,629
1786,4,1,0,0,1.0,,0.0,5,20,discount,630
1787,5,1,1,15,1.0,0.0,3.0,3,7,discount,630
1788,9,1,1,19,1.0,0.0,2.0,2,10,discount,630
1789,3,1,1,18,1.0,1.0,5.0,5,5,bogo,630
1790,6,1,1,231,1.0,1.0,2.0,2,10,discount,630
1791,4,1,1,54,1.0,1.0,5.0,5,20,discount,631
1792,2,1,0,23,1.0,,0.0,0,0,informational,631
1793,1,1,1,55,1.0,1.0,10.0,10,10,bogo,631
1794,0,1,0,0,1.0,,0.0,10,10,bogo,631
1795,8,1,1,0,1.0,0.0,5.0,5,5,bogo,631
1796,5,1,1,10,1.0,0.0,6.0,3,7,discount,5714
1797,1,1,1,25,1.0,1.0,10.0,10,10,bogo,5714
1798,7,1,0,0,1.0,,0.0,0,0,informational,5714
1799,8,1,0,0,1.0,,0.0,5,5,bogo,5714
1800,5,1,1,22,1.0,1.0,3.0,3,7,discount,634
1801,0,1,1,110,1.0,1.0,20.0,10,10,bogo,634
1802,5,1,1,20,1.0,1.0,3.0,3,7,discount,635
1803,2,0,0,0,,,0.0,0,0,informational,635
1804,7,1,0,0,1.0,,0.0,0,0,informational,635
1805,4,1,1,29,1.0,1.0,5.0,5,20,discount,636
1806,5,1,1,16,1.0,1.0,3.0,3,7,discount,636
1807,1,1,1,21,1.0,1.0,10.0,10,10,bogo,636
1808,4,0,0,0,,,0.0,5,20,discount,637
1809,5,1,1,2,1.0,1.0,3.0,3,7,discount,637
1810,1,1,0,0,0.0,,0.0,10,10,bogo,637
1811,3,0,0,0,,,0.0,5,5,bogo,637
1812,6,1,1,20,1.0,1.0,2.0,2,10,discount,637
1813,4,0,0,0,,,0.0,5,20,discount,638
1814,5,1,0,0,1.0,,0.0,3,7,discount,638
1815,2,0,0,0,,,0.0,0,0,informational,638
1816,0,1,0,0,1.0,,0.0,10,10,bogo,638
1817,4,1,0,13,1.0,,0.0,5,20,discount,639
1818,2,0,0,0,,,0.0,0,0,informational,639
1819,6,1,1,34,1.0,1.0,4.0,2,10,discount,639
1820,5,1,1,18,1.0,1.0,3.0,3,7,discount,641
1821,9,0,1,0,,0.0,4.0,2,10,discount,641
1822,1,1,1,57,1.0,1.0,10.0,10,10,bogo,641
1823,3,0,1,0,,0.0,5.0,5,5,bogo,641
1824,0,1,1,32,1.0,1.0,10.0,10,10,bogo,641
1825,5,1,1,42,1.0,1.0,3.0,3,7,discount,642
1826,9,1,1,50,1.0,1.0,2.0,2,10,discount,642
1827,2,0,0,0,,,0.0,0,0,informational,642
1828,1,1,1,0,1.0,0.0,10.0,10,10,bogo,642
1829,7,1,0,0,1.0,,0.0,0,0,informational,642
1830,4,0,1,0,,0.0,5.0,5,20,discount,643
1831,9,1,1,30,1.0,1.0,2.0,2,10,discount,643
1832,2,1,0,16,1.0,,0.0,0,0,informational,643
1833,7,1,0,13,1.0,,0.0,0,0,informational,643
1834,4,0,1,0,,0.0,5.0,5,20,discount,644
1835,5,1,0,0,1.0,,0.0,3,7,discount,644
1836,1,1,0,0,1.0,,0.0,10,10,bogo,644
1837,0,1,0,0,1.0,,0.0,10,10,bogo,644
1838,8,1,0,0,1.0,,0.0,5,5,bogo,644
1839,4,0,0,0,,,0.0,5,20,discount,646
1840,5,1,1,148,0.6666666666666666,0.3333333333333333,9.0,3,7,discount,646
1841,2,0,0,0,,,0.0,0,0,informational,646
1842,1,1,1,49,1.0,1.0,10.0,10,10,bogo,646
1843,4,1,1,129,1.0,0.5,10.0,5,20,discount,647
1844,5,1,1,19,1.0,1.0,3.0,3,7,discount,647
1845,1,1,1,19,1.0,1.0,10.0,10,10,bogo,647
1846,7,1,0,32,1.0,,0.0,0,0,informational,647
1847,5,1,1,24,1.0,1.0,3.0,3,7,discount,648
1848,9,1,1,12,1.0,1.0,2.0,2,10,discount,648
1849,1,1,1,15,1.0,1.0,10.0,10,10,bogo,648
1850,2,0,0,0,,,0.0,0,0,informational,7132
1851,1,1,0,0,1.0,,0.0,10,10,bogo,7132
1852,3,1,0,6,1.0,,0.0,5,5,bogo,7132
1853,8,1,0,7,1.0,,0.0,5,5,bogo,7132
1854,6,1,0,4,1.0,,0.0,2,10,discount,7132
1855,9,1,1,87,1.0,1.0,2.0,2,10,discount,12197
1856,2,1,0,55,1.0,,0.0,0,0,informational,12197
1857,1,1,1,60,1.0,0.0,10.0,10,10,bogo,12197
1858,7,1,0,162,1.0,,0.0,0,0,informational,12197
1859,3,1,1,62,1.0,1.0,5.0,5,5,bogo,12197
1860,2,1,0,0,1.0,,0.0,0,0,informational,651
1861,7,1,0,0,1.0,,0.0,0,0,informational,651
1862,0,1,1,15,1.0,1.0,10.0,10,10,bogo,651
1863,8,1,1,24,1.0,0.0,5.0,5,5,bogo,651
1864,5,1,1,11,1.0,0.0,3.0,3,7,discount,8158
1865,9,1,0,2,1.0,,0.0,2,10,discount,8158
1866,1,1,0,12,1.0,,0.0,10,10,bogo,8158
1867,9,1,1,6,1.0,0.0,2.0,2,10,discount,654
1868,2,1,0,6,1.0,,0.0,0,0,informational,654
1869,1,1,1,13,1.0,1.0,10.0,10,10,bogo,654
1870,3,1,1,34,1.0,1.0,5.0,5,5,bogo,654
1871,0,1,1,68,1.0,1.0,10.0,10,10,bogo,654
1872,8,1,1,29,1.0,1.0,5.0,5,5,bogo,654
1873,2,1,0,2,1.0,,0.0,0,0,informational,655
1874,7,1,0,0,1.0,,0.0,0,0,informational,655
1875,8,1,0,3,1.0,,0.0,5,5,bogo,655
1876,9,1,1,39,1.0,1.0,2.0,2,10,discount,118
1877,4,1,1,140,1.0,1.0,10.0,5,20,discount,657
1878,9,0,0,0,,,0.0,2,10,discount,657
1879,2,1,0,67,1.0,,0.0,0,0,informational,657
1880,6,1,1,78,1.0,1.0,2.0,2,10,discount,657
1881,9,0,0,0,,,0.0,2,10,discount,658
1882,7,0,0,0,,,0.0,0,0,informational,658
1883,0,1,1,14,1.0,1.0,10.0,10,10,bogo,658
1884,6,1,0,0,1.0,,0.0,2,10,discount,658
1885,5,1,1,74,1.0,0.0,3.0,3,7,discount,659
1886,9,0,1,0,,0.0,2.0,2,10,discount,659
1887,1,1,0,0,1.0,,0.0,10,10,bogo,659
1888,3,1,1,0,1.0,0.0,5.0,5,5,bogo,659
1889,0,1,1,64,1.0,1.0,10.0,10,10,bogo,659
1890,4,0,0,0,,,0.0,5,20,discount,661
1891,2,0,0,0,,,0.0,0,0,informational,661
1892,1,1,0,0,0.0,,0.0,10,10,bogo,661
1893,3,0,0,0,,,0.0,5,5,bogo,661
1894,4,0,0,0,,,0.0,5,20,discount,662
1895,5,1,0,3,1.0,,0.0,3,7,discount,662
1896,3,0,0,0,,,0.0,5,5,bogo,662
1897,8,0,0,0,,,0.0,5,5,bogo,662
1898,6,1,0,3,1.0,,0.0,2,10,discount,662
1899,4,1,1,83,1.0,1.0,5.0,5,20,discount,663
1900,9,0,1,0,,0.0,2.0,2,10,discount,663
1901,7,1,0,0,1.0,,0.0,0,0,informational,663
1902,7,1,0,3,1.0,,0.0,0,0,informational,665
1903,3,0,0,0,,,0.0,5,5,bogo,665
1904,6,1,0,3,1.0,,0.0,2,10,discount,665
1905,4,0,0,0,,,0.0,5,20,discount,14933
1906,9,0,0,0,,,0.0,2,10,discount,14933
1907,8,1,0,5,1.0,,0.0,5,5,bogo,14933
1908,5,1,1,131,0.6666666666666666,0.6666666666666666,9.0,3,7,discount,668
1909,7,1,0,42,1.0,,0.0,0,0,informational,668
1910,8,1,1,24,1.0,1.0,5.0,5,5,bogo,668
1911,1,1,1,77,1.0,1.0,20.0,10,10,bogo,669
1912,0,1,1,51,1.0,0.0,10.0,10,10,bogo,669
1913,8,1,1,77,1.0,1.0,5.0,5,5,bogo,669
1914,5,1,1,66,1.0,1.0,3.0,3,7,discount,670
1915,1,1,1,55,1.0,1.0,10.0,10,10,bogo,670
1916,3,1,1,82,1.0,1.0,5.0,5,5,bogo,670
1917,8,1,1,49,1.0,0.0,5.0,5,5,bogo,670
1918,6,1,1,159,1.0,1.0,2.0,2,10,discount,670
1919,1,1,1,278,1.0,0.6666666666666666,30.0,10,10,bogo,671
1920,0,1,1,53,1.0,0.0,10.0,10,10,bogo,671
1921,8,1,1,73,1.0,0.0,5.0,5,5,bogo,671
1922,9,0,1,0,,0.0,2.0,2,10,discount,673
1923,1,1,1,97,1.0,1.0,20.0,10,10,bogo,673
1924,3,0,1,0,,0.0,5.0,5,5,bogo,673
1925,6,0,1,0,,0.0,2.0,2,10,discount,673
1926,9,0,0,0,,,0.0,2,10,discount,676
1927,2,0,0,0,,,0.0,0,0,informational,676
1928,0,1,1,116,1.0,1.0,10.0,10,10,bogo,676
1929,8,1,1,95,1.0,1.0,5.0,5,5,bogo,676
1930,4,1,1,11,1.0,0.0,5.0,5,20,discount,677
1931,9,1,1,89,1.0,0.0,2.0,2,10,discount,677
1932,1,1,1,11,1.0,1.0,10.0,10,10,bogo,677
1933,7,1,0,0,0.0,,0.0,0,0,informational,677
1934,8,1,1,10,1.0,1.0,5.0,5,5,bogo,677
1935,4,0,1,0,,0.0,5.0,5,20,discount,678
1936,5,1,1,31,1.0,1.0,3.0,3,7,discount,678
1937,9,1,1,0,1.0,0.0,2.0,2,10,discount,678
1938,1,1,1,97,1.0,1.0,20.0,10,10,bogo,678
1939,1,1,1,53,1.0,0.0,10.0,10,10,bogo,679
1940,3,1,1,23,1.0,1.0,5.0,5,5,bogo,679
1941,6,1,1,103,1.0,0.0,2.0,2,10,discount,679
1942,2,1,0,0,0.0,,0.0,0,0,informational,680
1943,3,0,0,0,,,0.0,5,5,bogo,680
1944,2,1,0,2,1.0,,0.0,0,0,informational,681
1945,0,1,0,11,1.0,,0.0,10,10,bogo,681
1946,6,1,0,4,1.0,,0.0,2,10,discount,681
1947,4,0,1,0,,0.0,5.0,5,20,discount,682
1948,1,1,1,22,1.0,0.0,20.0,10,10,bogo,682
1949,3,1,1,63,1.0,1.0,5.0,5,5,bogo,682
1950,4,0,1,0,,0.0,15.0,5,20,discount,684
1951,9,0,1,0,,0.0,2.0,2,10,discount,684
1952,3,1,1,50,1.0,1.0,5.0,5,5,bogo,684
1953,5,1,1,18,1.0,1.0,3.0,3,7,discount,686
1954,2,0,0,0,,,0.0,0,0,informational,686
1955,7,1,0,7,1.0,,0.0,0,0,informational,686
1956,8,1,1,14,1.0,1.0,5.0,5,5,bogo,686
1957,5,1,0,5,1.0,,0.0,3,7,discount,3996
1958,2,1,0,0,1.0,,0.0,0,0,informational,3996
1959,3,1,0,3,1.0,,0.0,5,5,bogo,3996
1960,8,1,0,4,1.0,,0.0,5,5,bogo,3996
1961,5,1,1,60,1.0,1.0,3.0,3,7,discount,688
1962,1,1,1,55,1.0,1.0,10.0,10,10,bogo,688
1963,7,1,0,56,1.0,,0.0,0,0,informational,688
1964,8,1,1,142,1.0,1.0,10.0,5,5,bogo,688
1965,5,1,0,0,1.0,,0.0,3,7,discount,689
1966,2,1,0,32,1.0,,0.0,0,0,informational,689
1967,3,1,1,33,1.0,1.0,5.0,5,5,bogo,689
1968,8,1,0,0,1.0,,0.0,5,5,bogo,689
1969,2,1,0,0,1.0,,0.0,0,0,informational,690
1970,1,1,0,0,1.0,,0.0,10,10,bogo,690
1971,8,1,0,0,1.0,,0.0,5,5,bogo,690
1972,6,1,0,0,1.0,,0.0,2,10,discount,690
1973,5,1,1,16,1.0,1.0,3.0,3,7,discount,691
1974,2,1,0,0,1.0,,0.0,0,0,informational,691
1975,3,1,0,8,1.0,,0.0,5,5,bogo,691
1976,8,1,1,13,1.0,1.0,5.0,5,5,bogo,691
1977,4,0,0,0,,,0.0,5,20,discount,693
1978,7,1,0,8,1.0,,0.0,0,0,informational,693
1979,3,0,0,0,,,0.0,5,5,bogo,693
1980,0,1,0,23,1.0,,0.0,10,10,bogo,693
1981,4,0,0,0,,,0.0,5,20,discount,694
1982,5,1,1,11,1.0,1.0,3.0,3,7,discount,694
1983,1,1,0,16,1.0,,0.0,10,10,bogo,694
1984,9,1,1,64,1.0,1.0,2.0,2,10,discount,695
1985,2,1,0,22,1.0,,0.0,0,0,informational,695
1986,7,1,0,87,1.0,,0.0,0,0,informational,695
1987,0,1,1,22,1.0,1.0,10.0,10,10,bogo,695
1988,6,1,1,118,1.0,0.0,2.0,2,10,discount,695
1989,1,1,1,25,0.6666666666666666,0.6666666666666666,30.0,10,10,bogo,696
1990,7,1,0,30,1.0,,0.0,0,0,informational,696
1991,0,1,1,63,1.0,1.0,10.0,10,10,bogo,696
1992,9,0,1,0,,0.0,2.0,2,10,discount,697
1993,0,1,0,5,1.0,,0.0,10,10,bogo,697
1994,8,1,1,408,1.0,0.5,10.0,5,5,bogo,697
1995,6,1,1,441,1.0,0.5,4.0,2,10,discount,697
1996,9,1,1,15,1.0,0.0,2.0,2,10,discount,11389
1997,3,1,1,70,1.0,1.0,5.0,5,5,bogo,11389
1998,8,1,1,11,1.0,0.5,10.0,5,5,bogo,11389
1999,4,0,0,0,,,0.0,5,20,discount,699
2000,9,0,0,0,,,0.0,2,10,discount,699
2001,3,0,0,0,,,0.0,5,5,bogo,699
2002,0,1,0,13,1.0,,0.0,10,10,bogo,699
2003,6,1,0,0,1.0,,0.0,2,10,discount,699
2004,4,1,1,0,1.0,0.0,5.0,5,20,discount,700
2005,5,1,1,21,1.0,1.0,3.0,3,7,discount,700
2006,9,0,1,0,,0.0,2.0,2,10,discount,700
2007,7,1,0,0,1.0,,0.0,0,0,informational,700
2008,0,1,1,0,0.0,0.0,10.0,10,10,bogo,700
2009,5,1,0,4,1.0,,0.0,3,7,discount,701
2010,2,0,0,0,,,0.0,0,0,informational,701
2011,1,1,0,0,1.0,,0.0,10,10,bogo,701
2012,3,0,1,0,,0.0,5.0,5,5,bogo,701
2013,8,1,1,6,1.0,1.0,5.0,5,5,bogo,701
2014,9,0,1,0,,0.0,4.0,2,10,discount,702
2015,7,1,0,20,1.0,,0.0,0,0,informational,702
2016,6,1,1,41,1.0,1.0,4.0,2,10,discount,702
2017,4,0,0,0,,,0.0,5,20,discount,703
2018,9,0,1,0,,0.0,2.0,2,10,discount,703
2019,1,1,0,0,1.0,,0.0,10,10,bogo,703
2020,0,1,0,3,1.0,,0.0,10,10,bogo,703
2021,2,1,0,3,1.0,,0.0,0,0,informational,704
2022,7,1,0,0,1.0,,0.0,0,0,informational,704
2023,0,1,0,1,1.0,,0.0,10,10,bogo,704
2024,6,1,1,15,1.0,1.0,2.0,2,10,discount,704
2025,4,0,0,0,,,0.0,5,20,discount,705
2026,5,1,0,0,1.0,,0.0,3,7,discount,705
2027,9,0,0,0,,,0.0,2,10,discount,705
2028,7,1,0,0,1.0,,0.0,0,0,informational,705
2029,9,1,1,52,1.0,0.0,2.0,2,10,discount,707
2030,2,1,0,38,1.0,,0.0,0,0,informational,707
2031,1,1,0,0,1.0,,0.0,10,10,bogo,707
2032,0,1,0,9,1.0,,0.0,10,10,bogo,707
2033,4,0,1,0,,0.0,5.0,5,20,discount,708
2034,9,1,1,13,1.0,1.0,2.0,2,10,discount,708
2035,2,1,0,0,1.0,,0.0,0,0,informational,708
2036,3,1,1,48,1.0,1.0,5.0,5,5,bogo,708
2037,6,1,1,23,1.0,1.0,2.0,2,10,discount,708
2038,4,1,1,36,1.0,1.0,5.0,5,20,discount,711
2039,5,1,0,0,1.0,,0.0,3,7,discount,711
2040,7,1,0,0,1.0,,0.0,0,0,informational,711
2041,8,1,0,0,1.0,,0.0,5,5,bogo,711
2042,1,1,1,65,1.0,0.5,20.0,10,10,bogo,712
2043,0,0,1,0,,0.0,10.0,10,10,bogo,712
2044,8,1,1,22,1.0,1.0,5.0,5,5,bogo,712
2045,7,1,0,0,1.0,,0.0,0,0,informational,4166
2046,6,1,1,17,1.0,1.0,2.0,2,10,discount,4166
2047,2,1,0,0,1.0,,0.0,0,0,informational,716
2048,0,1,0,8,1.0,,0.0,10,10,bogo,716
2049,8,1,0,0,1.0,,0.0,5,5,bogo,716
2050,1,1,1,24,1.0,1.0,10.0,10,10,bogo,717
2051,7,1,0,0,1.0,,0.0,0,0,informational,717
2052,3,0,1,0,,0.0,5.0,5,5,bogo,717
2053,8,1,1,16,1.0,1.0,5.0,5,5,bogo,717
2054,6,1,1,14,1.0,1.0,2.0,2,10,discount,717
2055,2,1,0,0,1.0,,0.0,0,0,informational,718
2056,7,1,0,12,1.0,,0.0,0,0,informational,718
2057,3,0,1,0,,0.0,5.0,5,5,bogo,718
2058,0,1,0,31,1.0,,0.0,10,10,bogo,718
2059,6,1,1,35,1.0,1.0,2.0,2,10,discount,718
2060,4,0,0,0,,,0.0,5,20,discount,719
2061,5,1,0,5,1.0,,0.0,3,7,discount,719
2062,7,1,0,0,1.0,,0.0,0,0,informational,719
2063,3,0,1,0,,0.0,5.0,5,5,bogo,719
2064,8,1,1,0,1.0,0.0,5.0,5,5,bogo,719
2065,6,1,1,10,1.0,1.0,2.0,2,10,discount,719
2066,4,0,0,0,,,0.0,5,20,discount,4239
2067,9,0,1,0,,0.0,2.0,2,10,discount,4239
2068,1,1,1,34,1.0,1.0,10.0,10,10,bogo,4239
2069,3,0,0,0,,,0.0,5,5,bogo,4239
2070,0,1,1,0,1.0,0.0,10.0,10,10,bogo,4239
2071,8,0,0,0,,,0.0,5,5,bogo,4239
2072,5,1,1,10,1.0,0.5,6.0,3,7,discount,4244
2073,9,0,0,0,,,0.0,2,10,discount,4244
2074,1,1,0,0,1.0,,0.0,10,10,bogo,4244
2075,0,1,0,10,1.0,,0.0,10,10,bogo,4244
2076,8,1,1,10,1.0,1.0,5.0,5,5,bogo,4244
2077,9,1,0,0,1.0,,0.0,2,10,discount,722
2078,2,0,0,0,,,0.0,0,0,informational,722
2079,3,1,0,0,1.0,,0.0,5,5,bogo,722
2080,8,1,1,0,1.0,0.0,5.0,5,5,bogo,722
2081,6,1,0,0,1.0,,0.0,2,10,discount,722
2082,2,1,0,0,0.0,,0.0,0,0,informational,723
2083,1,1,1,45,1.0,1.0,10.0,10,10,bogo,723
2084,7,1,0,0,0.5,,0.0,0,0,informational,723
2085,6,1,1,85,1.0,1.0,2.0,2,10,discount,723
2086,4,0,1,0,,0.0,5.0,5,20,discount,724
2087,9,1,1,67,1.0,1.0,2.0,2,10,discount,724
2088,6,1,1,86,1.0,1.0,2.0,2,10,discount,724
2089,4,0,0,0,,,0.0,5,20,discount,725
2090,2,1,0,0,1.0,,0.0,0,0,informational,725
2091,1,1,0,0,1.0,,0.0,10,10,bogo,725
2092,6,1,0,0,1.0,,0.0,2,10,discount,725
2093,2,1,0,0,1.0,,0.0,0,0,informational,727
2094,8,1,0,0,1.0,,0.0,5,5,bogo,727
2095,5,1,1,20,1.0,1.0,3.0,3,7,discount,728
2096,9,1,0,0,1.0,,0.0,2,10,discount,728
2097,1,1,1,31,1.0,1.0,10.0,10,10,bogo,728
2098,7,1,0,0,1.0,,0.0,0,0,informational,728
2099,6,1,0,0,1.0,,0.0,2,10,discount,728
2100,9,1,1,0,1.0,0.0,2.0,2,10,discount,729
2101,7,0,0,0,,,0.0,0,0,informational,729
2102,8,1,0,0,1.0,,0.0,5,5,bogo,729
2103,6,1,1,34,1.0,1.0,4.0,2,10,discount,729
2104,5,1,1,123,1.0,1.0,6.0,3,7,discount,5266
2105,9,1,1,83,1.0,1.0,2.0,2,10,discount,5266
2106,2,1,0,0,1.0,,0.0,0,0,informational,5266
2107,1,1,0,0,1.0,,0.0,10,10,bogo,5266
2108,0,0,1,0,,0.0,10.0,10,10,bogo,5266
2109,9,0,0,0,,,0.0,2,10,discount,732
2110,7,1,0,13,1.0,,0.0,0,0,informational,732
2111,3,0,1,0,,0.0,5.0,5,5,bogo,732
2112,0,1,1,4,1.0,0.0,10.0,10,10,bogo,732
2113,4,0,0,0,,,0.0,5,20,discount,733
